LABELS,NEWS
1,واضح رہے کہ سعودی عرب اور ایران کے درمیان سفارتی تعلقات 2016 سے منقطع تھے تاہم رواں ماہ دونوں ممالک کے درمیان سفارتی تعلقات کی بحالی میں چین نے اہم ثالث کا کردار ادا کیا۔
0,عالمی رہنماؤں کی جانب سے سعودی عرب اور ایران کے درمیان تعلقات کی بحالی کے فیصلے کا خیرمقدم کیا گیا ہے۔
1,اقوام متحدہ کے سیکرٹری جنرل انتونیو گوتریس نے دونوں ممالک کے اس فیصلے کا خیر مقدم کیا جب کہ انہوں نے اہم ثالث کا کردار ادا کرنے پر چین سمیت عمان اور عراق کی بھی تعریف کی۔
1,عالمی رہنماؤں نے چین کی ثالثی سے دونوں ممالک کے درمیان سفارتی تعلقات کی بحالی کو امید افزاء قرار دیتے ہوئے کہا کہ اس سے خطے میں سکیورٹی اور استحکام مضبوط ہوگا جب کہ دونوں ممالک کے درمیان دوستانہ تعلقات میں بھی مزید بہتری آئے گی۔
0,10 مارچ کو پاکستان تحریک انصاف کے رہنما شہباز گل نے اپنی ٹوئٹ میں مریم نواز شریف کے حال ہی میں ڈان نیوز کو دئے گئے انٹرویو کی ایک مختصرویڈیوپوسٹ کی۔
0,"اس ویڈیو کے عنوان میں شہباز گل نے لکھا کہ ”باجی کو کوئی بتائے کہ ان کے پلیٹ لیٹس کوٹ لکھپت جیل میں کم ہوئے تھے،  نیب کی کسٹڈی میں نہیں تھے وہ تب، وہ جیل میں تھے اور کھانا گھر سے آتا تھا اور جیل میں سے کچھ بھی نہیں کھاتے تھے۔“"
1,شہباز گل کی پوسٹ کی گئی اس ویڈیو کو 400000 سے زائد مرتبہ دیکھا گیا جبکہ اس ٹوئٹ کو اب تک  000 6سے زائد مرتبہ ری ٹوئٹ کیا جا چکا ہے۔
0,شہباز گل کا یہ دعویٰ بالکل غلط ہے۔اس وقت کی متعدد میڈیا رپورٹس کے مطابق سابق وزیر اعظم نواز شریف درحقیقت لاہور میں قومی احتساب بیورو کی حراست میں تھے جب ان کے خون کے پلیٹ لیٹس کی تعداد میں کمی واقع ہوئی تھی۔
0,11 اکتوبر 2019 کو لاہور کی سینٹرل جیل میں قیدنواز شریف کو احتساب عدالت نے چوہدری شوگر ملز منی لانڈرنگ کیس میں تفتیش کے لیے قومی احتساب بیورو کے حوالے کیا ۔
0,اس وقت کی متعدد میڈیا رپورٹس کے مطابق سابق وزیر اعظم نواز شریف درحقیقت لاہور میں قومی احتساب بیورو کی حراست میں تھے جب ان کے خون کے پلیٹ لیٹس کی تعداد میں کمی واقع ہوئی تھی۔
0,احتساب عدالت نے سابق وزیراعظم کا 14 روزہ جسمانی ریمانڈ منظور کیا تھا ۔
1,"پی ایس ایل 8 کی ٹیم کا اعلان، شاہین کپتان مقرر ، بابر اور رضوان بھی شامل"
0,شاہنواز دھانی کی پی ایس ایل 8 سے قبل کی پیشگوئی جو سچ ہوتے ہوتے رہ گئی!
1,ٹورنامنٹ سے قبل دھانی نے اپنی ٹیم کے فاسٹ بولر احسان اللہ سے متعلق ایک پیشگوئی کی تھی جو اگر ہم کہیں کہ تقریباً پوری ہوگئی تو غلط نہ ہوگا۔
1,شاہنواز دھانی نے اپنی ٹوئٹ میں کہا تھا کہ 'مجھے ذاتی طور پر یقین ہے کہ ابھرتے ہوئے نوجوان بولر احسان اللہ اس سیزن کے سب سے زیادہ وکٹ لینے والے کھلاڑی ہوں گے'۔
1,تاہم احسان 22 وکٹیں لے کر دوسرے نمبر پر رہے جب کہ 23 وکٹیں لینے والے سلطانز کے عباس آفریدی سب سے زیادہ وکٹیں لے کر بولر آف دی ٹورنامنٹ رہے۔
1,"اس کے علاوہ احسان کو ٹورنامنٹ کے بہترین بولر کا ایوارڈ دیا گیا ساتھ ہی پلیئر آف دی ٹورنامنٹ کا اعزاز بھی دیا گیا،یہ پہلا موقع تھا جب 8 سیزنز میں کسی بولر کو پلیئر آف دی ٹورنامنٹ ملا۔"
1,اس سے قبل بیٹرز پلیئر آف دی ٹورنامنٹ کا ایوارڈ اپنے نام کرتے آئے ہیں۔
1,واضح رہے کہ اس پورے سیزن میں عباس اور احسان میں سب سے زیادہ وکٹیں لینےکا مقابلہ چلتا رہا اور آخر میں عباس ایک وکٹ سے جیت گئے۔
0,قلندرز کیخلاف فائنل کا ٹرننگ پوائنٹ کیا تھا؟ 
0,"پاکستان سپر لیگ (پی ایس ایل) کے آٹھویں سیزن کے فائنل کی رنر ٹیم ملتان سلطان کے کپتان محمد رضوان نے کہا ہے کہ ہم میچ میں رہے، لیکن نتیجہ اپنے حق میں نہیں کر سکے، میچ کا ٹرننگ پوائنٹ شاہین آفریدی کی اننگز تھی، وہ مومنٹم بنا گیے اور میچ لے گئے۔"
1,"پی ایس ایل 8 کے فائنل میں سنسنی خیز مقابلے میں لاہور قلندرز سے شکست کے بعد پریس کانفرنس کرتے ہوئے انہوں نے کہا کہ ہمارے کھلاڑیوں نے کوشش کی، کریڈٹ زمان خان کی بولنگ کو دینا چاہیے، زمان خان آخر میں اچھے اوورز کر رہا ہے وہ رنز نہیں ہونے دیتا۔"
0,ان کا کہنا تھا کہ چاہے آپ بیٹنگ پہلے کریں یا بعد میں فائنل میں پریشر آتا ہے۔
0,"مجھے گندی سیاست کا حصہ نہ بنائیں'، عمران خان سے متعلق وائرل بیان پر آفریدی کی وضاحت"
1,پاکستان کے سابق کپتان شاہد آفریدی نے چیئرمین پی ٹی آئی عمران خان سے متعلق اپنے نام سے منسوب سوشل میڈیا پر وائرل بیان کی تردید کردی۔
1,"انہوں نے درخواست کی کہ 'برائے مہربانی مجھے اس گندی سیاست کا حصہ نہ بنائیں، آپ لوگوں کو آپ کی سیاست مبارک ہو،میرا یقین صرف ایک قسم کی سیاست پر ہے اور وہ عوام اور ملک کی خدمت کرنا ہے '۔"
0,واضح رہے کہ گزشتہ روز سے شاہد آفریدی کے نام سے منسوب ایک بیان وائرل ہے جس کے مطابق انہوں نے کہا کہ عمران خان کو گرفتاری دے دینی چاہیے تاکہ ملک سے مسائل میں کمی آسکے۔
1,پاکستان کو چین سےمزید 50 کروڑ ڈالر موصول ہوگئے
1,وفاقی وزیر خزانہ اسحاق ڈار نے ٹوئٹ کرتے ہوئے چین سے 50 کروڑ ڈالر موصول ہونے کی تصدیق کی۔
1,انہوں نے کہا کہ چین سے ملنے والی رقم سے زرمبادلہ ذخائر میں بہتری آئے  گی اور یہ رقم چین کے بینک آئی سی بی سی سے دوسری قسط کےطور پر موصول ہوئی۔
1,چینی بینک آئی سی بی سی سے مجموعی طورپرپاکستان کو ایک ارب 30 کروڑ ڈالر قرض ملنا ہے۔
0," ہم جنس پرست نہیں،تنوشری دتا نے راکھی ساونت کے الزام کو مسترد کردیا "
0," سلمان خان کی سابقہ بھابھی ملائکہ اروڑا نے نیا ”پیار“ ڈھونڈ لیا، کس اداکار  "
0, پیراگوائے کی حسینہ کلارا سوسا مس گرینڈ انٹرنیشنل 2018 بننے پر بے ہوش ہوگئیں 
0, بالی ووڈ اداکارہ سیلینا جیٹلی کی فلموں میں واپسی کی تیاریاں 
0, آگ لگاتی ان پاکستانی خواتین اہلکاروں کی تصاویر نے سوشل میڈیا پر آگ لگادی 
0, کسی میں ہمت نہیں جو میرے گھر کی خواتین کے ساتھ ایسا کر ے:سیف علی خان 
1, بھارت میں کھیلوں پر مزید توجہ کی ضرورت ہے:اکشے کما ر 
1," دپیکا ،رنویر کا ریسیپشن اور پریانکا اور نک کی شادی ایک ہی دن ہونے کا امکان "
0," آج دلہا دلہن خود فیصلہ کرتے ہیں ،والدین کا کوئی کردار نہیں :والد دپیکا پڈوکون  "
0, فلمی و ادبی شخصیات کے سکینڈلز۔ ۔ ۔قسط نمبر546 
1, رانی مکھر جی کی فلم ’’ہچکی‘‘ نے چین میں 100کروڑ کا بزنس کر لیا  
0, میری’’ بولڈنیس ‘‘ کے پیچھے میری والدہ کا ہاتھ ہے:زرین خان کا انکشاف 
0," رنویر سنگھ اور دپیکا پڈوکون نے اپنی شادی کی پہلی تصویر شیئر کر ہی دی، دونوں کیسے  "
0," دپیکا پڈوکون کی دومرتبہ شادی کا انکشاف، شادیوں کے سیزن میں بڑی خبرآگئی "
0, دپیکا پڈوکون کی شادی کے حوالے سے 6 سال قبل کی گئی نجومی کی وہ پیشنگوئی جو سچ نکلی 
0," دپیکا پڈوکون اور رنویر سنگھ کی شادی ، اس موقع پر دلہن کے دوپٹے پر کیا جملہ لکھا  "
0, دپیکا پڈوکون رنویر کی دلہن بن گئی لیکن خاتون نے اس موقع پر کتنی مالیت کی انگوٹھی  
0," دپیکا اور رنویر کی شادی تو ہو گئی ، اب کون سا جوڑا شادی کرنے جارہاہے ؟پریانکا  "
1, بھارتی اداکار سلمان خان نے بھارتی سرزمین پر ہی پاکستان کا پرچم لہرا دیا  
0, جس ہال میں پریانکا چوپڑا کی شادی ہورہی ہے اس کا ایک رات کا کرایہ کتنا ہے؟ جواب آپ  
1," بھارتی اداکارہ نیہا دھوپیا ماں بن گئیں ، بیٹا ہوا یا بیٹی ؟ سب سے بڑی خوشخبری مل  "
1," معروف بھارتی اداکارہ نے دوسری شادی کی تیاری کرلی، یہ ملائکہ اروڑا نہیں بلکہ۔۔۔ "
0, شارخ خان کا بیٹا ابراہم دراصل امیتابھ بچن کو کون سمجھتا ہے؟ بگ بی نے انسٹا گرام  
0, فلمی و ادبی شخصیات کے سکینڈلز۔ ۔ ۔قسط نمبر555 
1," دپیکا پڈوکون کو شادی کا سب سے شاندار تحفہ مل گیا ، پورا بالی ووڈ دیکھتا رہ گیا  "
0," دپیکا پڈوکون شادی کے بعد سسرال پہنچ گئی، صحافیوں نے مبارکباد دی تو جواب میں کس  "
0, کپل شرما کے پاس بیٹھے امیتابھ بچن کی آنکھیں چھلک پڑیں 
0," سابق مس ورلڈ سشمیتا سین کی سالگرہ ، کتنے برس کی ہوگئیں؟ جان کر آنکھوں پر یقین  "
0, فلمی و ادبی شخصیات کے سکینڈلز۔ ۔ ۔قسط نمبر556 
0, بزنس اینڈ پروفیشنل ویمن نیٹ ورک آف کویت کے زیر اہتمام کامیاب خواتین کی بین  
0, رنویر سنگھ نے اپنے ہاتھ پر مہندی سے کیا لکھا ہے؟  
0, فلمی و ادبی شخصیات کے سکینڈلز۔ ۔ ۔قسط نمبر557 
0, عید میلاد النبی ﷺ پر امیتابھ بچن کا مسلمانوں کیلئے پیغام 
0, ’’ ابھی تو 25 سال کی ہوں اور ۔ ۔ ۔ ‘‘ اداکارہ عالیہ بھٹ کھل کر سامنے آگئیں 
0, ”میں سیف کی بیٹی سارہ کی ماں نہیں بن سکتی کیونکہ ۔۔“کرینہ کپور نے ایسی بات کہہ  
0, فلمی و ادبی شخصیات کے سکینڈلز۔ ۔ ۔قسط نمبر558 
0, کپل شرما کے نئے پروگرام کی پہلی قسط میں مہمان کون ہو گا؟ ایسا نام سامنے آ گیا کہ  
1, وہ پاکستانی سپر سٹار ایکٹر جسے مرنے کے ستائیس سال بھی ستارہ امتیاز دیاگیا  
0, لاہور کا وہ علاقہ جو نئے پاکستان کا حصہ نہیں  
0, پاکستان کی معروف اداکارہ ایمن نے شادی کر لی لیکن لڑکا کون ہے اور کیسا دکھتا ہے ؟  
0, فلمی و ادبی شخصیات کے سکینڈلز۔ ۔ ۔قسط نمبر559 
0, فلمی و ادبی شخصیات کے سکینڈلز۔ ۔ ۔قسط نمبر560 
0, مومنہ مستحسن نے پھر وہی کام کردیا جس کی وجہ سے پاکستانی انہیں ایک ماہ سے گالیاں  
0, ”ذمے دارانہ خبر یں اور معیاری فیملی انٹر ٹینمنٹ “ڈی جی آئی ایس پی آر میجر جنرل  
0,"پولیس میں اصلاحات کا عمل جاری رکھیں گے، آئی جی پنجاب"
0,وزیرِ اعلیٰ پنجاب سے ڈی جی رینجرز پنجاب کی ملاقات
1,"اے ایس آئی نے بچی کے والد سے معاملہ طے کرا دیا تھا، سی پی او"
0,راوال پنڈی: ڈی جی آئی ایس پی آر میجر جنرل آصف غفور کا ٹوئیٹ
1,ڈی جی رینجرز کی زیرِ صدارت اعلیٰ سطح کا اجلاس
1,کراچی پولیس چیف امیر شیخ کا بڑا ایکشن
1,دہشت گردی کا عبرتناک انجام
0,آئی جی پنجاب نے درجنوں پولیس آفیسرز کے تبادلے کر دیئے
0,"آسیہ بی بی کیس کا فیصلہ قانونی معاملہ ہے، ڈی جی آئی ایس پی آر"
1,"چاہتے ہیں امن و ترقی کی طرف جائیں، ڈی جی آئی ایس پی آر"
0,پاک فوج نے آسیہ بی بی کیس عدالتی معاملہ قرار دے دیا
